Object_ID,Crash_ID,Case_Number,County,Crash_Year,Crash_Date,Crash_Time,Crash_Type,Fatalities,Injuries,Vehicles_Involved,First_Harmful_Event,Collision_Manner,Weather_Condition,Light_Condition,Location_Type,Longitude,Latitude
387058,19SR001001,400199946,DAVIDSON,2024,2024-12-26,0,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.84760845443923,36.124951497648105
388587,19SR006001,400200142,DAVIDSON,2024,2024-12-26,1615,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.77912729303377,36.14969054840875
417184,19SR011001,400199927,DAVIDSON,2024,2024-12-26,737,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.76859426368809,36.2058786707588
417215,19SR011001,400200174,DAVIDSON,2024,2024-12-26,1641,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.75655823247139,36.24389775420487
428887,19SR011001,400200224,DAVIDSON,2024,2024-12-26,1908,Suspected Serious Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.7134541259454,36.31558090880045
429667,19SR254001,400186970,DAVIDSON,2024,2024-12-26,1244,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, OPP DIR",Cloudy,Daylight,Automatic,-86.79099532938679,36.03742330163595
439545,19SR254001,400200261,DAVIDSON,2024,2024-12-26,2200,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.78153283336579,36.039608534041925
445174,19I0065001,400200223,DAVIDSON,2024,2024-12-26,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Not Lighted,Automatic,-86.74645885542549,36.244780877394525
452379,19SR011001,400200150,DAVIDSON,2024,2024-12-26,1613,Suspected Minor Injury,0,2,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.72016086266257,36.06906065965646
458958,1904170001,400200227,DAVIDSON,2024,2024-12-26,1850,Suspected Minor Injury,0,1,2,Vehicle in Transport in other Roadway,ANGLE,Clear,Dark-Lighted,Automatic,-86.69085344404651,36.06906389172168
460307,1903245001,400200235,DAVIDSON,2024,2024-12-26,1925,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.79347032611051,36.14852354685314
460470,1903256001,400200186,DAVIDSON,2024,2024-12-26,1650,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.8151470670262,36.14211395382561
462081,19I0024001,400200038,DAVIDSON,2024,2024-12-26,1110,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.76700613888192,36.169829291754525
202498,190B298001,400199717,DAVIDSON,2024,2024-12-25,27,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.6385798339299,36.07443360974964
203262,190B878001,400199696,DAVIDSON,2024,2024-12-25,106,Suspected Minor Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, OPP DIR",Clear,Dark-Lighted,Automatic,-86.6935164791667,36.06803638384705
209751,19I0024001,400199823,DAVIDSON,2024,2024-12-25,1900,Possible Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.70700714577305,36.09454786050674
211863,19I0040001,400199878,DAVIDSON,2024,2024-12-25,2256,Suspected Serious Injury,0,4,4,Vehicle in Transport,HEAD-ON,Clear,Dark-Lighted,Automatic,-86.97551442759648,36.07395995118961
221895,19SR001001,400199727,DAVIDSON,2024,2024-12-25,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.6445085222885,36.07942199166239
233379,19SR254001,400199694,DAVIDSON,2024,2024-12-25,11,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.71325976267583,36.04533578232164
233639,19SR254001,400199688,DAVIDSON,2024,2024-12-25,6,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Not Lighted,Automatic,-86.67755071468616,36.04645507355659
233674,19SR254001,400199786,DAVIDSON,2024,2024-12-25,940,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.67469372792853,36.045796192439816
294084,1901011001,400199818,DAVIDSON,2024,2024-12-25,1849,Suspected Minor Injury,0,1,1,Utility Pole,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.62765489009584,36.08808183953825
295144,190A293001,400199777,DAVIDSON,2024,2024-12-25,0,Prop Damage (over),0,0,1,Mail Box,NO COLLISION W/ VEHICLE,Clear,Unknown,Automatic,-86.74066997557047,36.283281155398384
296453,190E704001,400199822,DAVIDSON,2024,2024-12-25,100,Prop Damage (over),0,0,2,Parked Motor Vehicle,REAR-END,Clear,Dark-Lighted,Automatic,-86.70703581178239,36.089612463290194
314424,190E008001,400199841,DAVIDSON,2024,2024-12-25,0,Prop Damage (over),0,0,2,Parked Motor Vehicle,ANGLE,Clear,Dark-Lighted,Automatic,-86.73286014828186,36.20081663944767
317955,190C082001,400199732,DAVIDSON,2024,2024-12-25,0,Suspected Minor Injury,0,2,1,Curb,NO COLLISION W/ VEHICLE,Clear,Daylight,Automatic,-86.7354002738134,36.09563837461954
319030,1904907001,400199702,DAVIDSON,2024,2024-12-25,155,Prop Damage (over),0,0,2,Parked Motor Vehicle,REAR-END,Clear,Dark-Lighted,Automatic,-86.85672751260219,36.15981613449461
319039,1904938001,400199692,DAVIDSON,2024,2024-12-25,9,Prop Damage (over),0,0,1,Embankment Rock/Stone/Concrete,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.69613506367419,36.14251310742113
319562,19SR155001,400199762,DAVIDSON,2024,2024-12-25,1234,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.75374007246482,36.24104754881596
341412,19SR171001,400199810,DAVIDSON,2024,2024-12-25,1751,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.60613314945466,36.04307758531368
383677,1903289001,400199854,DAVIDSON,2024,2024-12-25,2240,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.73375719345519,36.07106737314834
392790,19SR155001,400199856,DAVIDSON,2024,2024-12-25,2305,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.70021110935305,36.13955552145696
428144,19SR001001,400199720,DAVIDSON,2024,2024-12-25,554,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dawn,Automatic,-86.71470914371085,36.12948550038852
429608,19SR171001,400199796,DAVIDSON,2024,2024-12-25,1600,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.61114991021424,36.03594528877908
195880,1903252001,400199570,DAVIDSON,2024,2024-12-24,1456,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.72756073814195,36.21930069976943
198502,1904171001,400199700,DAVIDSON,2024,2024-12-24,2240,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.70476975985531,36.25546785446973
200734,1904960001,400199674,DAVIDSON,2024,2024-12-24,1506,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.63838186743182,36.03491122088539
201239,1905333001,400199370,DAVIDSON,2024,2024-12-24,430,Suspected Minor Injury,0,1,1,Unknown Harmful Event,UNKNOWN,Clear,Dark-Lighted,Automatic,-86.76466441533539,36.16670419752931
202699,190B404001,400199663,DAVIDSON,2024,2024-12-24,2010,Prop Damage (over),0,0,1,Deer (Animal),NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.64336234773872,36.15985104541602
203847,190D194001,400199690,DAVIDSON,2024,2024-12-24,2348,Suspected Minor Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, OPP DIR",Clear,Dark-Lighted,Automatic,-86.89601388383653,36.134269558030326
206451,190H833001,400199497,DAVIDSON,2024,2024-12-24,1122,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.62921072552608,36.06420633700174
210787,19I0024001,400199670,DAVIDSON,2024,2024-12-24,2250,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.66688909442296,36.04980897433394
218827,19I0065001,400199595,DAVIDSON,2024,2024-12-24,1430,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.7386551194755,36.25452547572037
222268,19SR001001,400199666,DAVIDSON,2024,2024-12-24,1830,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.63439565315939,36.070273526812365
229723,19SR045001,400199656,DAVIDSON,2024,2024-12-24,2000,Prop Damage (under),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.60197089336955,36.17299150498761
294639,1904896001,400199338,DAVIDSON,2024,2024-12-24,0,Prop Damage (over),0,0,1,Earth Embankment,NO COLLISION W/ VEHICLE,Clear,Dark-Not Lighted,Automatic,-86.92328057415754,36.06671277819691
295203,190A458001,400199378,DAVIDSON,2024,2024-12-24,530,Prop Damage (over),0,0,1,Ditch,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.72251276156167,36.25320761997792
296493,190E984001,400199359,DAVIDSON,2024,2024-12-24,124,Prop Damage (over),0,0,2,Parked Motor Vehicle,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.77180795701307,36.18935458912972
298471,19SR255001,400208366,DAVIDSON,2024,2024-12-24,1129,Prop Damage (over),0,0,2,Parked Motor Vehicle,ANGLE,Clear,Daylight,Automatic,-86.6638154676888,36.13347825059766
314149,190B328001,400199621,DAVIDSON,2024,2024-12-24,1540,Prop Damage (over),0,0,1,Fence,NO COLLISION W/ VEHICLE,Clear,Daylight,Automatic,-86.67399608616194,36.0322207071709
329072,190E168001,400200934,DAVIDSON,2024,2024-12-24,1730,Prop Damage (over),0,0,2,Parked Motor Vehicle,"SIDESWIPE, SAME DIR",Unknown,Dusk,Automatic,-86.74442606213705,36.17156440009199
329163,190E219001,400199661,DAVIDSON,2024,2024-12-24,0,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,DARK-UNKNOWN LIGHTING,Automatic,-86.7956036783449,36.17768534300653
329798,190F304001,400199553,DAVIDSON,2024,2024-12-24,1300,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.84348194276009,36.152413809116894
332291,19I0024001,400199521,DAVIDSON,2024,2024-12-24,1252,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.67345678745846,36.05390871275708
337370,19SR001001,400199683,DAVIDSON,2024,2024-12-24,1900,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.62930990554571,36.06556213334407
337976,19SR006001,400199589,DAVIDSON,2024,2024-12-24,1333,Prop Damage (over),0,0,3,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.72002487509253,36.24848183938971
340120,19SR045001,400199348,DAVIDSON,2024,2024-12-24,40,Prop Damage (over),0,0,1,Deer (Animal),NO COLLISION W/ VEHICLE,Clear,Dark-Not Lighted,Automatic,-86.63055444365557,36.239250573655205
341155,19SR155001,400199461,DAVIDSON,2024,2024-12-24,1012,Prop Damage (over),0,0,1,Utility Pole,NO COLLISION W/ VEHICLE,Cloudy,Daylight,Automatic,-86.78635039318618,36.238051242973455
381983,1901017001,400199445,DAVIDSON,2024,2024-12-24,851,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.70398368911506,36.30799919181615
385157,1904946001,400199614,DAVIDSON,2024,2024-12-24,1701,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.71952515619117,36.11486546874433
385420,1904964001,400199356,DAVIDSON,2024,2024-12-24,124,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.61916492542518,36.07348737191975
386908,19SR001001,400199467,DAVIDSON,2024,2024-12-24,831,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.9452148950979,36.07683455403485
387057,19SR001001,400199657,DAVIDSON,2024,2024-12-24,2122,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.84760845443923,36.124951497648105
415719,1904435001,400199625,DAVIDSON,2024,2024-12-24,1915,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.81854838373174,36.15873957057842
415732,1904451001,400199547,DAVIDSON,2024,2024-12-24,1324,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.69392113591141,36.30603218840663
439596,19SR255001,400199613,DAVIDSON,2024,2024-12-24,1734,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.7058431265949,36.08415340059254
458442,1901017001,400199633,DAVIDSON,2024,2024-12-24,1938,Prop Damage (over),0,0,1,Ditch,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.69043688681336,36.27814955099385
195044,1903246001,400199197,DAVIDSON,2024,2024-12-23,1715,Suspected Minor Injury,0,2,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.76862539269351,36.15178842773802
195786,1903252001,400199184,DAVIDSON,2024,2024-12-23,0,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.73749249160967,36.20515009049352
196455,1903258001,400199237,DAVIDSON,2024,2024-12-23,1800,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.79771833455938,36.17174259786023
200172,1904942001,400199248,DAVIDSON,2024,2024-12-23,0,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.72448231871319,36.20573156346601
200189,1904945001,400199281,DAVIDSON,2024,2024-12-23,1635,Suspected Minor Injury,0,1,2,Vehicle in Transport,HEAD-ON,Clear,Daylight,Automatic,-86.64793966638467,36.14907626113504
200983,1904965001,400199310,DAVIDSON,2024,2024-12-23,1835,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.60655424539786,36.06193423904666
203020,190B727001,400199149,DAVIDSON,2024,2024-12-23,1444,Suspected Minor Injury,0,1,1,Pedestrian,NO COLLISION W/ VEHICLE,Clear,Daylight,Automatic,-86.67182213035514,36.10556477356676
203182,190B830001,400199376,DAVIDSON,2024,2024-12-23,2329,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.71436140614442,36.05152231418323
203194,190B846001,400199428,DAVIDSON,2024,2024-12-23,2015,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,DARK-UNKNOWN LIGHTING,Automatic,-86.7036302670609,36.04516865237154
203680,190C690001,400199045,DAVIDSON,2024,2024-12-23,1224,Suspected Minor Injury,0,1,3,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.81963871349691,36.10149941318434
203764,190C996001,400199315,DAVIDSON,2024,2024-12-23,1620,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.89648698616926,36.131216462678346
203799,190D103001,400199152,DAVIDSON,2024,2024-12-23,1520,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.87460814988638,36.14292432583412
204412,190D699001,400199275,DAVIDSON,2024,2024-12-23,1930,Suspected Minor Injury,0,2,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.76742526014262,36.20821967596522
206884,19I0024001,400199291,DAVIDSON,2024,2024-12-23,510,Suspected Minor Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dawn,Automatic,-86.83774875371778,36.31821474743318
207177,19I0024001,400198889,DAVIDSON,2024,2024-12-23,538,Prop Damage (over),0,0,1,Overturn,NO COLLISION W/ VEHICLE,Clear,Dark-Not Lighted,Automatic,-86.79422864434191,36.27042935640724
209798,19I0024001,400199240,DAVIDSON,2024,2024-12-23,1709,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.70470196875938,36.09171062879912
216591,19I0065001,400199308,DAVIDSON,2024,2024-12-23,1720,Possible Injury,0,1,3,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.76242395546682,36.092401136823696
219022,19I0065001,400199172,DAVIDSON,2024,2024-12-23,1608,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Cloudy,Dusk,Automatic,-86.73538147750665,36.27504070483992
221868,19SR001001,400199243,DAVIDSON,2024,2024-12-23,1700,Possible Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.64681425319728,36.08270570216988
228792,19SR024001,400199078,DAVIDSON,2024,2024-12-23,1222,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.59193569755506,36.2149885568578
230202,19SR065001,400199257,DAVIDSON,2024,2024-12-23,1639,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.88617442010647,36.361163554433126
234549,19SR255001,400199317,DAVIDSON,2024,2024-12-23,1731,Suspected Minor Injury,0,2,3,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.72738488629766,36.07922194173503
295316,190A965001,400199341,DAVIDSON,2024,2024-12-23,2141,Prop Damage (over),0,0,3,Parked Motor Vehicle,HEAD-ON,Clear,Dark-Lighted,Automatic,-86.59020042732439,36.212317678022046
297887,19SR012001,400198866,DAVIDSON,2024,2024-12-23,0,Prop Damage (over),0,0,1,Ditch,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.86618178236503,36.20925117539358
313874,1904945001,400199268,DAVIDSON,2024,2024-12-23,1630,Prop Damage (over),0,0,1,Ditch,NO COLLISION W/ VEHICLE,Clear,Dusk,Automatic,-86.63967603528131,36.15517526727792
319313,19I0024001,400198933,DAVIDSON,2024,2024-12-23,720,Prop Damage (over),0,0,2,Parked Motor Vehicle,REAR-END,Clear,Daylight,Automatic,-86.68301917505389,36.0629930642768
324647,1903243001,400199083,DAVIDSON,2024,2024-12-23,1234,Prop Damage (over),0,0,2,Parked Motor Vehicle,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.7777890776448,36.162472353140856
326352,1904516001,400198982,DAVIDSON,2024,2024-12-23,830,Prop Damage (over),0,0,1,Deer (Animal),NO COLLISION W/ VEHICLE,Clear,Daylight,Automatic,-86.91934719253925,36.06937867501825
326734,1904924001,400199044,DAVIDSON,2024,2024-12-23,1210,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.781239687936,36.23159491801895
327732,190A673001,400199239,DAVIDSON,2024,2024-12-23,1604,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Dusk,Automatic,-86.68897213141743,36.30473880773999
333683,19I0040001,400199216,DAVIDSON,2024,2024-12-23,1750,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.75388381183706,36.15226305169994
334606,19I0040001,400199344,DAVIDSON,2024,2024-12-23,2320,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.64982245919227,36.14301070109538
337563,19SR006001,400199334,DAVIDSON,2024,2024-12-23,2225,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.77220712832387,36.08426639455913
339186,19SR012001,400199235,DAVIDSON,2024,2024-12-23,1545,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dusk,Automatic,-86.83189749978598,36.19411166567656
341245,19SR155001,400199126,DAVIDSON,2024,2024-12-23,1430,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.85757947566819,36.1539185616948
341782,19SR254001,400199271,DAVIDSON,2024,2024-12-23,1530,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.71405693532438,36.04527070821066
382477,1903246001,400199156,DAVIDSON,2024,2024-12-23,1535,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.77190827471807,36.15683556316374
386067,190B844001,400199059,DAVIDSON,2024,2024-12-23,1135,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.69696110857414,36.0529203310765
389162,19SR006001,400199090,DAVIDSON,2024,2024-12-23,1349,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.68632690494468,36.30645321537473
389532,19SR011001,400199326,DAVIDSON,2024,2024-12-23,2224,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.72559317315604,36.07711938577365
390861,19SR024001,400198897,DAVIDSON,2024,2024-12-23,557,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dawn,Automatic,-86.80581035464584,36.15662756517559
393058,19SR254001,400198988,DAVIDSON,2024,2024-12-23,1021,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.81636138831554,36.04030430965568
394047,19SR255001,400199522,DAVIDSON,2024,2024-12-23,1746,Suspected Minor Injury,0,1,2,Vehicle in Transport,OTHER,Cloudy,Dark-Lighted,Automatic,-86.66397406101271,36.13307633575634
417760,19SR100001,400199015,DAVIDSON,2024,2024-12-23,1128,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.87184551297696,36.09891044144511
426913,1903246001,400199249,DAVIDSON,2024,2024-12-23,1725,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.76835026713535,36.15137155089919
428457,19SR006001,400199101,DAVIDSON,2024,2024-12-23,0,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.72243812994144,36.24454272650996
429167,19SR024001,400198945,DAVIDSON,2024,2024-12-23,803,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.61981156794666,36.198911492675286
429373,19SR065001,400199320,DAVIDSON,2024,2024-12-23,2003,Prop Damage (under),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.78885131050367,36.2083176774628
445718,19SR155001,400199246,DAVIDSON,2024,2024-12-23,1845,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.68831615865751,36.19918291288401
451929,19SR011001,400199337,DAVIDSON,2024,2024-12-23,2314,Possible Injury,0,1,1,Ditch,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.71677967263042,36.30902488349842
452481,19SR155001,400199208,DAVIDSON,2024,2024-12-23,1730,Prop Damage (over),0,0,2,Vehicle in Transport,OTHER,Clear,Dark-Lighted,Automatic,-86.85558995794152,36.13006584890984
454282,1903252001,400199111,DAVIDSON,2024,2024-12-23,1352,Prop Damage (over),0,0,2,Motor Vehicle-In-Motion Outside Trafficway,REAR-END,Clear,Daylight,Automatic,-86.72770454790373,36.21904069908266
461041,1904967001,400199228,DAVIDSON,2024,2024-12-23,1300,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.61668473420752,36.17755072511834
463436,19SR001001,400198936,DAVIDSON,2024,2024-12-23,806,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.7113351764164,36.12684361650051
464203,19SR024001,400199302,DAVIDSON,2024,2024-12-23,1505,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.79626684015255,36.15957215129352
464740,19SR155001,400199169,DAVIDSON,2024,2024-12-23,1602,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.70020730688029,36.13952677769816
465037,19SR255001,400199154,DAVIDSON,2024,2024-12-23,1534,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.74627147083318,36.07898626093006
197210,1903289001,400198744,DAVIDSON,2024,2024-12-22,1715,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dusk,Automatic,-86.73176291653955,36.07393680595512
200302,1904947001,400198829,DAVIDSON,2024,2024-12-22,1739,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.73871263788861,36.101693361024765
203762,190C996001,400198725,DAVIDSON,2024,2024-12-22,1655,Suspected Minor Injury,0,2,2,Vehicle in Transport,ANGLE,Clear,Dusk,Automatic,-86.89495058340832,36.131753515538286
211516,19I0024001,400198804,DAVIDSON,2024,2024-12-22,2044,Possible Injury,0,2,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.63000823835146,36.0228277614256
212317,19I0040001,400200374,DAVIDSON,2024,2024-12-22,1116,Suspected Minor Injury,0,1,4,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.85678267895767,36.15246420075315
214619,19I0040001,400198830,DAVIDSON,2024,2024-12-22,2035,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Not Lighted,Automatic,-86.72196060935477,36.14032033757272
215186,19I0040001,400198712,DAVIDSON,2024,2024-12-22,1600,Suspected Minor Injury,0,2,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.70399546861451,36.14324058719262
220633,19SR001001,400198687,DAVIDSON,2024,2024-12-22,1519,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.78146886525813,36.15792644318431
222377,19SR001001,400198656,DAVIDSON,2024,2024-12-22,1030,Possible Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, OPP DIR",Clear,Daylight,Automatic,-86.63083464285778,36.06701491592164
222527,19SR001001,400198595,DAVIDSON,2024,2024-12-22,1010,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.62071664568633,36.05725099716302
223607,19SR006001,400198561,DAVIDSON,2024,2024-12-22,836,Prop Damage (over),0,0,1,Other Object (not fixed),NO COLLISION W/ VEHICLE,Clear,Daylight,Automatic,-86.74917288271861,36.20928486424141
225087,19SR011001,400198601,DAVIDSON,2024,2024-12-22,1053,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.71935599482364,36.06837165024909
227637,19SR024001,400198779,DAVIDSON,2024,2024-12-22,0,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.85938781295164,36.14974495299831
228548,19SR024001,400198709,DAVIDSON,2024,2024-12-22,1603,Possible Injury,0,2,3,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.63047366224619,36.18737035140896
